velocity_1h,velocity_24h,total_load_mtd_inr,device_count_30d,exchange_frequency,avg_txn_amount,velocity_ratio_1h_24h,amount_deviation,load_utilization_pct,device_risk_score,hours_since_last_txn,is_fraud
4,13,1072.2123973441842,2,7,2323.008382260709,0.3076923076923077,-0.15646146021908985,0.10722123973441842,0.5,13.246531845407944,0
1,13,1481.1641720249854,1,7,3029.000668080334,0.07692307692307693,0.19935992686013987,0.14811641720249855,0.0,1.8860791116693507,0
4,26,3306.2716585056814,6,9,2611.132644875276,0.15384615384615385,0.5794599344875522,0.33062716585056817,1.0,0.7170831532900546,1
3,8,5316.8656560310465,1,6,4447.8980399425145,0.375,0.29893293953963235,0.5316865656031047,0.0,0.5,0
1,12,5276.802417761882,2,4,1883.4240382884266,0.08333333333333333,0.3253302105660946,0.5276802417761882,0.5,2.771290560009099,0
2,5,5492.575859392229,1,3,3017.7361571000793,0.4,-0.16483103069653068,0.5492575859392229,0.0,9.053272543780293,0
2,16,3102.9167608549737,1,6,512.0762114252133,0.125,0.22655113667945342,0.31029167608549735,0.0,10.867635205666758,0
2,8,4684.045524877006,2,8,4188.722812026659,0.25,-0.021270421012661245,0.4684045524877006,0.5,3.468086106778299,0
2,13,3330.0439103088243,1,3,4029.526039344696,0.15384615384615385,0.43023663150716235,0.3330043910308824,0.0,6.350794956746076,0
6,13,9396.702895368202,2,16,7002.510200796147,0.46153846153846156,1.729773865414813,0.9396702895368202,0.5,0.08810098567327794,1
0,12,1065.0234098787464,2,3,1723.849398479107,0.0,0.26518662504871066,0.10650234098787464,0.5,11.928098110143464,0
2,8,645.5909078830103,1,6,4737.440944038926,0.25,0.03548205900730245,0.06455909078830104,0.0,2.957575745190439,0
14,11,8664.782253797694,3,22,8403.764971269109,1.2727272727272727,3.6026194668393106,0.8664782253797694,1.0,0.2920674990585457,1
0,10,1621.5253471675228,1,4,3987.72602397177,0.0,0.32426815065569,0.16215253471675228,0.0,1.9074602925398667,0
2,9,1851.2390734874525,1,8,4498.065182722802,0.2222222222222222,0.15427700066709832,0.18512390734874526,0.0,1.1788082475690558,0
1,6,2082.944507001279,2,3,1035.0058293540383,0.16666666666666666,0.22252996050298862,0.2082944507001279,0.5,3.8700158975034924,0
2,7,3134.834943773456,2,3,1735.31879111758,0.2857142857142857,0.29314589610647507,0.3134834943773456,0.5,11.479055110138514,0
2,14,6056.457180981035,2,4,2826.9238616885004,0.14285714285714285,0.4907269703682435,0.6056457180981035,0.5,13.20682487371744,0
4,14,2380.1963036322686,2,4,935.4083019305851,0.2857142857142857,0.05555893829704417,0.23801963036322685,0.5,3.102942902880653,0
2,3,6487.544831936623,1,5,1357.8154405747678,0.6666666666666666,0.4749433794571723,0.6487544831936624,0.0,14.041920741603008,0
3,11,4682.730031956633,1,5,3165.66475791232,0.2727272727272727,0.27234212998183455,0.4682730031956633,0.0,5.5328080268241875,0
1,4,2086.721232025261,2,7,2661.3249583699926,0.25,0.38990375146141104,0.20867212320252612,0.5,8.190650447272152,0
1,11,4918.7602057742515,2,6,1616.5790110469338,0.09090909090909091,-0.0123062920354714,0.49187602057742513,0.5,0.9242656825192316,0
3,8,1849.0277081811328,2,5,2350.275161918774,0.375,0.04048079301411556,0.18490277081811327,0.5,0.8055398965487938,0
0,11,3299.0310789590676,2,7,2462.4362156906336,0.0,-0.21529953506207658,0.32990310789590677,0.5,10.674844403169123,0
3,6,4809.690589099151,2,5,2822.293563176565,0.5,-0.22466773616387226,0.4809690589099151,0.5,11.519657495086761,0
2,8,5706.085964739212,2,3,510.7728110511075,0.25,0.04532815799931772,0.5706085964739211,0.5,4.6728155174982495,0
15,48,8061.669660594128,1,27,178.37631031828982,0.3125,-0.7806663341075261,0.8061669660594127,0.0,0.548912375201671,1
5,9,4249.259806367764,2,7,4201.249577038601,0.5555555555555556,0.40947232032124165,0.42492598063677645,0.5,1.59295106005254,0
0,11,5442.151798465197,1,6,4557.590072307777,0.0,0.2045739007277571,0.5442151798465197,0.0,10.343666065106468,0
3,6,2302.8788357278463,2,4,3253.6496611972498,0.5,-0.2579074680517049,0.23028788357278462,0.5,6.23927471731456,0
14,11,8305.42102016032,1,18,9859.646042103754,1.2727272727272727,2.228002804843965,0.830542102016032,0.0,0.48945441222599606,1
3,12,1457.766113039664,2,9,2336.228632448696,0.25,0.2041285976646527,0.1457766113039664,0.5,9.522451098004435,0
5,8,5457.6079209675145,1,2,3226.524954727719,0.625,0.08324629987824866,0.5457607920967514,0.0,23.326451096958834,0
2,12,3780.874336362994,1,2,4120.677436437293,0.16666666666666666,0.29337577191922687,0.37808743363629943,0.0,5.857816937385408,0
1,10,5004.917326426884,1,4,3472.6517233298714,0.1,0.27738068323605397,0.5004917326426884,0.0,4.9200200458730015,0
0,10,746.4689027531367,2,6,706.3871343524679,0.0,-0.204064224488709,0.07464689027531367,0.5,15.224496319046077,0
10,22,7946.9211677993135,2,16,12797.518602984674,0.45454545454545453,4.908795368800854,0.7946921167799313,0.5,0.4258587563002616,1
2,8,6616.822221882955,2,6,1202.8546327877646,0.25,0.027581749534206446,0.6616822221882955,0.5,4.74467936808927,0
13,12,7688.611233797803,3,19,13381.874341473103,1.0833333333333333,3.464739448798998,0.7688611233797803,1.0,0.02424738993684503,1
8,20,9448.690546005026,1,25,7994.769819270624,0.4,1.9726810245344502,0.9448690546005025,0.0,0.11157674551873029,1
2,6,5688.926348163401,1,6,4945.171809460395,0.3333333333333333,0.10954854724626345,0.5688926348163401,0.0,6.562990875285475,0
1,8,4516.9588247254,2,3,3312.5684112424565,0.125,0.08484465658612284,0.45169588247253994,0.5,12.181031787996004,0
1,12,2013.3330275106155,1,6,2320.0648599432725,0.08333333333333333,0.3620641047469106,0.20133330275106154,0.0,15.161038827866761,0
1,10,1331.657227413482,2,9,1312.2960981072138,0.1,0.462151734418581,0.1331657227413482,0.5,1.8513629392138409,0
2,9,2847.9822734458035,1,4,2140.8953966176223,0.2222222222222222,0.2067149387521699,0.2847982273445803,0.0,15.366232038505501,0
9,63,7658.635383627074,3,20,149.00436332054517,0.14285714285714285,-0.6509879971982302,0.7658635383627074,1.0,1.0532178543740052,1
1,12,2614.991315038157,1,1,2296.8819823953045,0.08333333333333333,-0.18435016271908802,0.2614991315038157,0.0,7.912588402836106,0
5,20,9363.382417439669,2,13,4525.7080035276995,0.25,2.431271479495974,0.9363382417439668,0.5,1.0199080176978634,1
3,11,6776.578795569793,2,5,737.9789376019962,0.2727272727272727,-0.08321225534396565,0.6776578795569793,0.5,1.5717651697038146,0
4,11,1447.6436365152094,2,5,4212.866280128481,0.36363636363636365,0.17065060897955164,0.14476436365152096,0.5,1.8374299672299232,0
7,24,9444.83171230444,1,22,4139.814201646198,0.2916666666666667,2.3612376992099824,0.944483171230444,0.0,0.1083034894252442,1
3,28,9400.170268860871,3,17,5545.209384740848,0.10714285714285714,2.033218901369134,0.9400170268860871,1.0,5.121986834275875,1
1,8,5358.447367533259,1,5,3886.373656813827,0.125,0.4939279292752002,0.5358447367533259,0.0,4.999152700958256,0
1,12,5153.793697569778,2,5,3779.886381571782,0.08333333333333333,0.47002988244416183,0.5153793697569777,0.5,9.127474327883203,0
1,11,501.5015665794328,2,1,2197.161756907365,0.09090909090909091,0.3791920101298319,0.05015015665794328,0.5,9.985970668070589,0
4,4,3717.9672983973423,1,13,4589.31035796126,1.0,-0.14471082970319357,0.3717967298397342,0.0,2.4627442969350932,0
1,15,4716.925046353302,1,1,880.5277823608296,0.06666666666666667,0.3068654909572864,0.4716925046353302,0.0,19.336291603271775,0
5,15,1862.6419602369576,1,7,1572.8310990826958,0.3333333333333333,0.12610559212892253,0.18626419602369576,0.0,0.5,0
4,6,6674.619976673207,2,6,4690.289636182655,0.6666666666666666,0.38843364406924225,0.6674619976673207,0.5,23.939442265793538,0
0,3,6082.897463282876,1,5,1972.9933781932257,0.0,-0.29494698846467926,0.6082897463282876,0.0,21.55203125608655,0
1,10,714.0688997734323,1,5,2444.303939594225,0.1,0.4402328160551779,0.07140688997734324,0.0,15.178280934939869,0
1,12,2094.342237486384,2,4,2178.9347820605394,0.08333333333333333,0.06390626239216951,0.2094342237486384,0.5,15.24091830991465,0
3,8,7161.673629769957,4,16,944.8488958855235,0.375,0.23000309938997993,0.7161673629769957,1.0,0.7583752929325068,1
4,9,531.5593178415571,1,7,3803.8139286859537,0.4444444444444444,0.1846921902220719,0.05315593178415571,0.0,0.9770917165718195,0
2,7,523.4936507205488,1,5,3280.1307329473684,0.2857142857142857,0.4664761618319508,0.05234936507205488,0.0,5.850847027256081,0
1,14,2435.4696160930284,2,7,2813.1157456385054,0.07142857142857142,0.2760065646160907,0.24354696160930284,0.5,11.671035320396312,0
1,10,6965.827552344701,1,7,1434.0998036078133,0.1,0.2889652750454787,0.6965827552344701,0.0,19.295445072121236,0
1,8,4679.934581104868,1,4,2209.442686578451,0.125,-0.2404601883488217,0.4679934581104868,0.0,0.5950709821896305,0
9,21,6505.575452170497,1,20,10543.839841431287,0.42857142857142855,4.677536196585436,0.6505575452170497,0.0,0.16085199791135243,1
0,8,4834.990879474362,1,5,1842.511673647787,0.0,-0.11569511456945081,0.48349908794743623,0.0,1.9782043680932166,0
2,17,2169.02611863099,2,5,3953.472718393185,0.11764705882352941,-0.10859807186910497,0.216902611863099,0.5,25.011138759174834,0
1,9,6854.002979226614,1,9,4051.1722418582895,0.1111111111111111,0.30472342684037007,0.6854002979226614,0.0,0.5181602051107473,0
3,9,4252.314107380601,1,7,4970.048588576176,0.3333333333333333,0.1803031017292243,0.4252314107380601,0.0,42.681433269156805,0
3,8,5647.920074594719,1,7,2022.6411055610317,0.375,-0.10026146478049519,0.5647920074594719,0.0,9.29236442345919,0
7,25,9158.363333004507,3,16,7905.128497566183,0.28,1.0060554728680258,0.9158363333004507,1.0,4.0278142596180535,1
4,10,1140.5931922506177,1,6,2894.0629900468757,0.4,0.28502548781008236,0.11405931922506177,0.0,2.137843691927386,0
22,63,8895.413107699065,2,23,186.00867781282662,0.3492063492063492,-0.6105649209805948,0.8895413107699065,0.5,0.04103413436180905,1
3,11,6366.543822922253,2,3,3185.2903553646415,0.2727272727272727,0.0975684476536926,0.6366543822922253,0.5,8.238565094008955,0
3,12,5836.0236818075255,1,5,2184.695742696957,0.25,0.33605803801258677,0.5836023681807525,0.0,15.162882250668416,0
1,12,6540.594764752645,2,5,2236.9339600192206,0.08333333333333333,-0.14092712084719883,0.6540594764752644,0.5,2.78382140818335,0
2,10,6524.552629998416,2,4,2889.1579782805406,0.2,0.4827443391068655,0.6524552629998416,0.5,7.293524869432643,0
2,4,2390.710987925488,2,6,824.2877780705428,0.5,0.011113668217834383,0.23907109879254881,0.5,2.0369759118388173,0
4,26,6562.566212886097,4,22,2631.9050627193847,0.15384615384615385,0.7166993504721555,0.6562566212886097,1.0,0.7405660356727902,1
13,21,9161.956227137156,3,15,8338.967398006422,0.6190476190476191,1.9796015819067951,0.9161956227137156,1.0,0.021849231878585767,1
2,9,6352.912580277802,2,3,664.4402085825493,0.2222222222222222,-0.21790128490253263,0.6352912580277802,0.5,4.4870199012775185,0
1,14,780.0668597174163,1,4,4760.044471216128,0.07142857142857142,-0.13708814165178146,0.07800668597174162,0.0,3.1234968161488665,0
0,8,6486.1223131987645,1,4,3808.3937509900584,0.0,-0.2995613031693836,0.6486122313198764,0.0,27.842882600338307,0
16,61,8934.74223246501,1,22,133.1600676519546,0.26229508196721313,-0.7067319162121716,0.893474223246501,0.0,0.07255234648823002,1
7,23,6632.169330007747,4,12,2919.488053494828,0.30434782608695654,0.48671620864225623,0.6632169330007747,1.0,1.0129662589271613,1
2,7,5050.360663713954,1,5,590.8759137425999,0.2857142857142857,0.13345341600505267,0.5050360663713954,0.0,11.547806233831649,0
3,10,2062.876455556707,1,9,4017.258854102393,0.3,-0.20643565015777376,0.20628764555567067,0.0,21.33373888237422,0
2,9,6189.811723699033,1,2,4018.3106398815135,0.2222222222222222,-0.2933578385581,0.6189811723699032,0.0,5.06518932648295,0
4,14,5788.861443193206,1,4,3009.334841642476,0.2857142857142857,0.10700975602687418,0.5788861443193205,0.0,3.7674462986140544,0
4,9,5545.109938208163,1,6,870.6643643585618,0.4444444444444444,0.36201001989595255,0.5545109938208163,0.0,6.757960678892017,0
7,11,3834.4577100977176,1,8,3787.723136794654,0.6363636363636364,-0.09565954993565115,0.3834457710097718,0.0,3.0109852219629665,0
5,24,9706.715330387673,1,24,4029.1403062492086,0.20833333333333334,1.94298700965544,0.9706715330387673,0.0,2.6429671319334624,1
2,10,6945.991029498276,1,8,3013.6453254027924,0.2,-0.03693408902237383,0.6945991029498275,0.0,1.509485877615274,0
19,21,8231.147328779198,2,16,8749.160639856707,0.9047619047619048,4.384843344657783,0.8231147328779198,0.5,0.06121513051899108,1
4,5,6419.919005869516,1,6,2428.2194741471058,0.8,0.23118056436731765,0.6419919005869515,0.0,21.237845304526243,0
1,9,6565.043258707011,2,7,1303.7057994029863,0.1111111111111111,-0.030222034009558918,0.6565043258707011,0.5,10.04522446851733,0
1,11,5526.748560395259,1,3,3243.7684408262985,0.09090909090909091,-0.0652329416820909,0.5526748560395259,0.0,15.726086952418639,0
2,12,1512.1075929251479,2,6,3078.491766145219,0.16666666666666666,0.37166926174777676,0.1512107592925148,0.5,12.138291474299416,0
2,10,2008.497450034716,2,6,2976.525714161109,0.2,-0.16913681669080727,0.20084974500347158,0.5,10.549121839588619,0
0,9,5726.826138029422,2,3,4880.405027725509,0.0,0.15768391899558126,0.5726826138029422,0.5,10.209262131484614,0
5,8,6996.510862336326,2,7,3799.801587420757,0.625,0.49058144364132755,0.6996510862336326,0.5,2.458083680529786,0
1,12,5719.368719703544,1,7,3863.224598698615,0.08333333333333333,0.11558903565520506,0.5719368719703545,0.0,4.1254119593795195,0
2,9,1743.7132838135158,2,4,502.7414410143313,0.2222222222222222,-0.17755160099387346,0.17437132838135158,0.5,4.846886839332785,0
1,11,2418.1237039813427,1,2,4320.440799263439,0.09090909090909091,0.45936131933829977,0.24181237039813427,0.0,1.4700891346336267,0
10,12,5312.554224216746,3,17,8825.522731647823,0.8333333333333334,3.138131905800569,0.5312554224216746,1.0,0.01849047771468961,1
5,11,3505.2769134320456,1,4,4026.6667534388394,0.45454545454545453,-0.04377839857123822,0.35052769134320455,0.0,4.195828481137272,0
2,5,5010.908373844091,1,8,3457.419694531593,0.4,0.28045418632304836,0.5010908373844092,0.0,15.540724598871885,0
2,4,5373.008668057701,1,4,2373.4440806780503,0.5,0.2800697372309135,0.53730086680577,0.0,6.193092825495207,0
3,11,5562.089163384655,2,4,3133.1974692015365,0.2727272727272727,0.44866472597960466,0.5562089163384655,0.5,14.226205859216218,0
3,10,1292.1573641722873,1,9,3476.913387396535,0.3,-0.2624155029389532,0.12921573641722872,0.0,7.006124719594411,0
5,24,3392.470160583607,7,17,2798.3140798725917,0.20833333333333334,0.7416844688836768,0.3392470160583607,1.0,3.264999071580667,1
2,8,3621.861871650114,1,4,4586.43310190346,0.25,0.44788230919631206,0.36218618716501144,0.0,0.5,0
4,7,6440.3882938330025,1,5,3887.409569156832,0.5714285714285714,-0.004880616685294381,0.6440388293833003,0.0,0.853934497707139,0
2,12,2743.2422243573674,1,7,1127.8142095178337,0.16666666666666666,0.3976831963732083,0.27432422243573673,0.0,2.2918417175277543,0
1,7,6370.954105349359,2,14,1598.7464087935716,0.14285714285714285,0.44117244717166476,0.6370954105349359,0.5,12.868057033726652,0
3,11,3944.5367249968585,1,1,4412.884806457105,0.2727272727272727,-0.06505786338322356,0.3944536724996859,0.0,3.5181601123941397,0
3,3,3882.9976265904465,1,2,2318.8576866513126,1.0,-0.0017884730696959283,0.38829976265904464,0.0,1.5065148264304193,0
4,33,9768.931095016247,1,20,4049.221830760105,0.12121212121212122,1.3607894234837121,0.9768931095016247,0.0,0.3370070564791472,1
0,13,5450.1126503605465,1,7,1374.6056743192867,0.0,0.013151144704506401,0.5450112650360547,0.0,2.03602234091581,0
1,6,6660.835454245143,2,2,2178.192346374539,0.16666666666666666,0.02296274361206252,0.6660835454245143,0.5,16.612145972931213,0
6,25,9197.141607337573,3,20,7447.471284253482,0.24,2.622685940195383,0.9197141607337573,1.0,3.0393864261784658,1
6,19,7293.591104342001,7,15,932.8950344718473,0.3157894736842105,0.17609008980234425,0.7293591104342001,1.0,2.5769563881303883,1
14,62,8295.063090564647,3,24,364.60897043080195,0.22580645161290322,-0.36101082487890446,0.8295063090564647,1.0,0.10278586167403582,1
5,11,686.8507767891458,2,4,2820.090682289612,0.45454545454545453,0.25567500085163214,0.06868507767891457,0.5,4.61653189455112,0
1,8,2321.0051534859463,2,6,2292.4201102062043,0.125,0.2546883532694674,0.23210051534859463,0.5,1.3294444399561967,0
7,25,7223.356537983014,6,10,1342.068699870304,0.28,0.7548867361010967,0.7223356537983014,1.0,4.4172814242316045,1
2,10,5159.837136171344,2,10,3214.8592374223813,0.2,-0.25984310254005594,0.5159837136171345,0.5,30.84427860651283,0
2,6,651.6462487108374,1,8,2980.49145281146,0.3333333333333333,0.11445240624069347,0.06516462487108374,0.0,7.436325001006068,0
1,9,6486.7544134564505,2,4,4446.541266065788,0.1111111111111111,-0.13566492945445663,0.648675441345645,0.5,14.955923013883728,0
3,9,3823.032710326571,1,7,1090.3024324477765,0.3333333333333333,0.15245521260814715,0.3823032710326571,0.0,16.22366957019509,0
9,26,9643.275101747044,3,22,5542.736366701154,0.34615384615384615,1.3096624205561775,0.9643275101747044,1.0,2.220889201104011,1
1,12,6913.239242500399,1,4,4614.085090174154,0.08333333333333333,0.4170574294513258,0.6913239242500399,0.0,5.3676790916899435,0
0,5,5459.1206124227465,1,2,1756.1174370053177,0.0,-0.21977136344865203,0.5459120612422746,0.0,0.7402735530641923,0
8,8,3841.216483809243,1,4,4678.37568226992,1.0,0.49422310404698283,0.38412164838092433,0.0,7.057220496176627,0
3,8,819.6772794455794,2,5,2861.3174175690356,0.375,0.10529010295267988,0.08196772794455794,0.5,5.509632599335111,0
3,10,2650.360870536089,2,6,4333.040440297945,0.3,-0.049732758914107666,0.26503608705360887,0.5,2.491218346857077,0
0,3,4542.611000694837,1,6,2555.724042448645,0.0,0.16676464316857148,0.45426110006948367,0.0,5.542963020225478,0
2,7,1872.5220784032754,2,5,1879.7528526720628,0.2857142857142857,0.46380633634894347,0.18725220784032753,0.5,0.5279276421131269,0
15,51,8036.392366290562,1,19,464.02726950195654,0.29411764705882354,-0.5594859949152022,0.8036392366290562,0.0,0.19971614907413054,1
3,11,1799.0035527247721,1,8,2931.985752368279,0.2727272727272727,-0.037347728533081215,0.17990035527247722,0.0,10.092613857163794,0
2,11,3347.0341399343183,1,4,1430.7914410591197,0.18181818181818182,0.1349798559282534,0.33470341399343184,0.0,13.929049771182298,0
0,9,3256.9698634294996,1,7,4779.08117631354,0.0,0.3330978152121867,0.32569698634294997,0.0,9.453877398150288,0
2,13,1382.5614179829558,1,3,690.1066990728453,0.15384615384615385,-0.06734126279708536,0.1382561417982956,0.0,5.508288008167065,0
9,22,9497.30133364855,2,23,7773.856822186343,0.4090909090909091,1.1334781883584806,0.9497301333648549,0.5,0.9398129660580982,1
15,63,7844.641650036071,1,25,262.0131858003183,0.23809523809523808,-0.7365339206032616,0.784464165003607,0.0,0.7355759908881524,1
4,8,797.4665429290549,1,7,3259.3145948661504,0.5,0.18866516639305014,0.07974665429290549,0.0,9.845196761359466,0
1,14,3948.0059732777504,2,7,1033.8618479674612,0.07142857142857142,0.14376736018217318,0.39480059732777506,0.5,3.1564416850578088,0
0,12,4923.826702340361,1,7,3925.2481910523584,0.0,0.08185702918284349,0.49238267023403615,0.0,10.756136016280154,0
6,15,2947.770347486944,1,5,2738.7246848361897,0.4,-0.17564693233299306,0.2947770347486944,0.0,1.0187338216751236,0
1,11,5274.47619873488,1,4,756.0278577998204,0.09090909090909091,0.176658560734761,0.527447619873488,0.0,10.743671039149232,0
15,14,7911.915085086355,2,21,10045.45865326449,1.0714285714285714,3.5947347539802426,0.7911915085086355,0.5,0.10387826817661137,1
9,21,9449.507371036265,3,18,3893.0882558628136,0.42857142857142855,1.854256196205883,0.9449507371036265,1.0,2.0861114807377925,1
1,12,6884.516129336082,1,5,4257.618950445267,0.08333333333333333,0.09642830225674637,0.6884516129336081,0.0,5.736738983812059,0
2,5,5718.468270866524,1,4,4570.713649522887,0.4,-0.04645219527033395,0.5718468270866525,0.0,3.174226307507519,0
2,15,5163.042810021624,7,14,2641.6228682793926,0.13333333333333333,0.7628578509474355,0.5163042810021624,1.0,4.733800273975506,1
2,8,891.1486846700343,2,2,4793.563735014747,0.25,-0.006542381450894974,0.08911486846700344,0.5,1.3454099308913543,0
3,4,746.8858809632281,1,6,2975.9295838267276,0.75,0.16542709603310146,0.07468858809632281,0.0,5.752104325029494,0
5,7,3199.0093321572144,2,8,3222.710773731256,0.7142857142857143,0.39350579364924426,0.31990093321572144,0.5,0.5,0
3,6,2652.2293159158594,2,4,666.3393516793025,0.5,-0.11267552896045813,0.26522293159158594,0.5,3.056440777284303,0
4,10,707.9077518819797,1,6,3696.1300001654613,0.4,0.10589725695406094,0.07079077518819797,0.0,15.280384026485981,0
1,10,5205.391868788706,1,5,2053.945649891788,0.1,-0.25848617957378694,0.5205391868788706,0.0,2.3688653450869364,0
0,11,2469.835944213567,2,6,1651.3082926086706,0.0,-0.04053089028214618,0.2469835944213567,0.5,1.7986361508118682,0
5,6,3536.930526977347,1,3,3334.147547828363,0.8333333333333334,-0.17935367437067418,0.3536930526977347,0.0,15.592613585116943,0
0,5,5170.121768312446,1,3,3275.231407966912,0.0,0.28222273629513,0.5170121768312446,0.0,1.3807204025456215,0
3,12,6604.801866934657,2,5,1834.1910637875055,0.25,-0.29660311434138836,0.6604801866934656,0.5,1.0226184658620432,0
10,23,9750.109119520139,1,17,2787.41434233951,0.43478260869565216,1.827870628881721,0.9750109119520138,0.0,3.5843531874290706,1
6,6,2439.291166789251,1,7,860.5208868885843,1.0,0.46744526330582953,0.24392911667892508,0.0,19.242321479412215,0
2,8,662.2624426467199,1,6,954.0488634999683,0.25,-0.24958307760106208,0.066226244264672,0.0,22.482388708029266,0
2,5,1293.1854424416606,2,1,3826.675788507621,0.4,-0.24002403547181306,0.12931854424416606,0.5,0.5501278578692053,0
4,7,1806.8479017613322,1,8,2240.1919617948633,0.5714285714285714,-0.23179287574585627,0.18068479017613323,0.0,1.5014254771403857,0
1,9,2151.7635843464777,1,5,4724.682030711568,0.1111111111111111,0.20490130237086096,0.21517635843464777,0.0,0.5456516468314788,0
4,30,9952.265686600007,4,15,5138.6884001057315,0.13333333333333333,0.7323335697635537,0.9952265686600007,1.0,2.4335849986430023,1
1,12,4119.933022671636,1,2,1937.1997126442238,0.08333333333333333,-0.28957688778196083,0.4119933022671636,0.0,3.6995133338791417,0
1,5,1140.872687392698,2,3,1638.1308711247668,0.2,0.3767332431135681,0.1140872687392698,0.5,16.451157020263555,0
3,14,5301.050840153924,2,4,4565.449024384237,0.21428571428571427,-0.26692657694747784,0.5301050840153924,0.5,5.260033771153304,0
1,6,5100.196222307286,1,7,2954.677055439193,0.16666666666666666,0.2084034027775064,0.5100196222307286,0.0,12.911839882501393,0
8,14,9205.2079095056,1,11,8995.813088583844,0.5714285714285714,1.7020084081230669,0.9205207909505599,0.0,1.0,1
2,9,613.3075946263364,2,5,1554.5323550228577,0.2222222222222222,0.04735762410225358,0.06133075946263364,0.5,0.5,0
0,11,6007.2032085733845,1,4,4498.707732614633,0.0,0.17091375890270533,0.6007203208573384,0.0,6.445646586363054,0
18,16,7353.080904382514,1,27,6745.441679680101,1.125,2.544702001997271,0.7353080904382514,0.0,0.4193063810606426,1
1,5,6339.060752592223,2,7,1334.7915817887801,0.2,0.46172392658026545,0.6339060752592224,0.5,7.442825573087243,0
13,13,6530.328901461425,2,14,7751.181920137204,1.0,3.367048212007428,0.6530328901461425,0.5,0.34666444070185737,1
18,17,7144.803207339388,2,20,11552.591940602684,1.0588235294117647,3.8969105392921666,0.7144803207339387,0.5,0.02906851256411493,1
4,5,6666.931198121688,2,11,999.7137951348407,0.8,0.3745571769366845,0.6666931198121688,0.5,5.497219126908052,0
1,14,1479.6381699510416,2,3,3224.756519028994,0.07142857142857142,-0.18623036172200375,0.14796381699510416,0.5,19.596886720257523,0
0,9,1592.7497470676283,1,5,908.4871806430823,0.0,-0.19041715771942813,0.15927497470676283,0.0,4.0965726510719565,0
1,12,4017.215989879773,2,7,687.8146485233931,0.08333333333333333,0.022137350905565734,0.4017215989879773,0.5,2.158129136066575,0
3,19,5147.757750873872,1,4,990.7659265891612,0.15789473684210525,0.23081524810149917,0.5147757750873873,0.0,8.437624489527517,0
0,10,4287.961653789784,2,8,3107.87744532239,0.0,0.007786528068184695,0.42879616537897836,0.5,8.691339493408304,0
6,22,7591.227719419434,6,17,2033.1967395455813,0.2727272727272727,-0.18830610415027332,0.7591227719419434,1.0,0.5015261260558259,1
0,9,5392.6248517270315,1,8,4924.768613897999,0.0,0.39485370878705245,0.5392624851727031,0.0,5.028580038669383,0
3,6,3694.152530776561,1,6,3345.6601179588893,0.5,0.18645336871186396,0.3694152530776561,0.0,5.060564196013959,0
5,4,3392.2903497270077,1,4,1850.922740545644,1.25,0.33615235454060327,0.33922903497270074,0.0,31.819809146168126,0
3,11,6992.428467862927,1,4,4614.3524684365,0.2727272727272727,0.4986799264096176,0.6992428467862928,0.0,7.156737890974239,0
5,10,1992.0079135899073,2,6,2031.0968193984909,0.5,-0.28423065944560993,0.19920079135899071,0.5,25.16067008728787,0
2,11,2584.9696825934293,2,4,857.7325033664596,0.18181818181818182,-0.08851443308860582,0.25849696825934293,0.5,7.885210394025317,0
3,14,6616.742484991502,2,5,4585.332975088171,0.21428571428571427,-0.21969582226451168,0.6616742484991502,0.5,2.8140422081156924,0
1,10,6097.949330606441,1,7,2272.1737001562396,0.1,0.37884771289603386,0.6097949330606441,0.0,3.551010126677833,0
4,11,6361.44450357377,2,7,1976.3119926183563,0.36363636363636365,0.2244119775305668,0.636144450357377,0.5,9.371334351552218,0
9,21,3415.846141292687,8,17,1193.7884564070353,0.42857142857142855,0.551425251139809,0.3415846141292687,1.0,2.5406782565242523,1
1,12,1198.2919022331903,1,4,4037.1485598029717,0.08333333333333333,0.038193630423488445,0.11982919022331903,0.0,0.5,0
2,8,2251.8903907821295,1,9,4682.769784055167,0.25,-0.2102977147317624,0.22518903907821294,0.0,3.403689758074987,0
2,9,3774.0442741967076,1,7,2445.4174067104923,0.2222222222222222,0.267449978245951,0.3774044274196708,0.0,6.656727848187327,0
0,7,3559.283503735696,1,6,1867.842384541576,0.0,0.13376719870978432,0.35592835037356957,0.0,5.801137531199621,0
3,10,4345.15979038767,1,2,3359.1484950214035,0.3,0.0967572135812737,0.434515979038767,0.0,5.493623581471493,0
2,12,2683.4880588374294,1,3,1791.4167388384917,0.16666666666666666,-0.11995669850387836,0.26834880588374294,0.0,21.896793457693157,0
3,27,9169.195256838804,3,14,3367.6161940646784,0.1111111111111111,2.0291193389473996,0.9169195256838805,1.0,0.14073345354421346,1
4,11,3961.757943383125,2,5,3551.352451709609,0.36363636363636365,-0.26520888626051065,0.3961757943383125,0.5,1.397882911627163,0
4,14,4615.482773846851,2,3,3599.810555189062,0.2857142857142857,-0.2508446925636456,0.4615482773846851,0.5,8.683871127978751,0
15,59,7265.57329296502,3,26,434.82422220850157,0.2542372881355932,-0.6672284896949497,0.7265573292965021,1.0,1.7912566234391674,1
1,7,4293.664902391161,2,3,1605.3851599303123,0.14285714285714285,-0.2773526043291992,0.42936649023911616,0.5,1.8332756142753663,0
2,13,6138.040209425714,1,7,2320.849047104324,0.15384615384615385,-0.2967325761151594,0.6138040209425715,0.0,5.863095560935978,0
